-282.4075927734375,-62.09315490722656,-135.3145294189453,-133.67762756347656
-819.2537841796875,-177.70277404785156,-385.36724853515625,-380.3901062011719
-944.6170654296875,-199.03952026367188,-425.61187744140625,-420.1784362792969
-638.09521484375,-132.24594116210938,-270.6619873046875,-268.2501525878906
-347.700439453125,-82.94676971435547,-158.44154357910156,-156.57846069335938
-201.72555541992188,-57.845436096191406,-107.61939239501953,-105.01727294921875
-138.0875701904297,-34.28765106201172,-61.66998291015625,-61.48109436035156
-23.749757766723633,-9.387543678283691,-12.328180313110352,-11.724371910095215
-287.38177490234375,-62.43252944946289,-128.2525634765625,-126.01420593261719
-830.7290649414062,-178.6730194091797,-370.8123779296875,-364.1192626953125
-951.3136596679688,-206.90478515625,-434.0609436035156,-426.30450439453125
-635.7049560546875,-146.43467712402344,-305.85040283203125,-300.37646484375
-338.8592834472656,-76.40699005126953,-156.12950134277344,-155.35995483398438
-181.21278381347656,-26.241336822509766,-58.621246337890625,-63.89764404296875
-114.75418853759766,-18.05179786682129,-45.2495002746582,-49.32842254638672
-17.29743194580078,-11.403290748596191,-22.09943389892578,-21.471967697143555
-287.68829345703125,-60.54732131958008,-124.45638275146484,-122.15673065185547
-825.693603515625,-170.48291015625,-356.53778076171875,-349.67266845703125
-939.6990966796875,-194.73184204101562,-416.38616943359375,-406.8612365722656
-631.7577514648438,-141.54168701171875,-301.14617919921875,-292.5975341796875
-348.7886657714844,-83.63658142089844,-169.22216796875,-165.26144409179688
-197.52984619140625,-41.197303771972656,-84.04472351074219,-84.69770050048828
-123.79251098632812,-29.66534996032715,-65.83052062988281,-65.51314544677734
-15.759536743164062,-15.39903450012207,-29.365198135375977,-28.17569351196289
-285.5463562011719,-61.150550842285156,-128.2028045654297,-127.26419830322266
-828.8902587890625,-187.28567504882812,-388.1683349609375,-382.1605529785156
-956.14208984375,-227.01498413085938,-458.42864990234375,-449.85845947265625
-640.5101928710938,-148.97274780273438,-291.15802001953125,-288.6794738769531
-333.738037109375,-63.701019287109375,-135.66439819335938,-137.75927734375
-176.6634979248047,-25.724855422973633,-75.89681243896484,-77.40321350097656
-113.02438354492188,-14.136676788330078,-42.10123062133789,-43.14855194091797
-8.317554473876953,6.653937816619873,16.42283821105957,13.908390998840332
-281.6746520996094,-57.34638595581055,-119.10194396972656,-119.04286193847656
-818.3345947265625,-171.4039306640625,-355.2008972167969,-354.5733337402344
-947.4335327148438,-211.24940490722656,-435.4769287109375,-430.5598449707031
-643.283203125,-153.7167205810547,-311.40667724609375,-303.1934509277344
-345.23272705078125,-76.59125518798828,-152.58766174316406,-149.82754516601562
-186.976318359375,-36.405399322509766,-79.7862319946289,-81.36332702636719
-119.90410614013672,-30.158706665039062,-69.44890594482422,-69.70333099365234
-11.210373878479004,-5.202981472015381,-8.915106773376465,-8.166353225708008
-285.071044921875,-60.7783088684082,-123.01361083984375,-121.39714813232422
-821.0955200195312,-176.76499938964844,-362.3656311035156,-358.49151611328125
-936.8235473632812,-207.57420349121094,-434.8748474121094,-429.4623107910156
-624.5053100585938,-142.83798217773438,-303.0836486816406,-300.4064636230469
-331.37127685546875,-70.5752182006836,-145.0857696533203,-149.36366271972656
-181.7798614501953,-36.38631820678711,-77.39876556396484,-80.81591796875
-122.1440658569336,-31.53374671936035,-70.5870361328125,-70.42227935791016
-12.711383819580078,-4.286342144012451,-3.3623859882354736,-7.528100967407227
-280.77203369140625,-65.4273452758789,-136.85414123535156,-133.72471618652344
-816.8578491210938,-191.890869140625,-393.5818786621094,-384.4637756347656
